slno,refno,text,en_dmt,ta_gmt
1461,vetalkatha_vetalkatha_L1461,"गौरवेण कष्टानि अनुभूतानि स्युः, तथापि अन्ते तेन सज्जनता प्राप्ता एव।","Though hardships were experienced with respect, still, in the end, he attained virtue.  ",
1462,vetalkatha_vetalkatha_L1462,श्रीनिवासादीनाम् इच्छा ततः पूर्णा जाता।,The desire of Śrīnivāsa and others was then fulfilled.  ,
1463,vetalkatha_vetalkatha_L1463,गौरवेण गुणवती शिवानी पत्नीत्वेन प्राप्ता।,"Through respect, the virtuous Śivānī was obtained as a wife.  ",
1464,vetalkatha_vetalkatha_L1464,एषः महान् लाभः एव खलु? देवः अनुरागपात्रभूताम्  पत्नीम्  प्राप्तवान् यत् तत्र अपि रत्नमालायाः प्रभावः एव कारणम्।,Is this not a great gain? The fact that the god obtained a wife who is the object of affection is also due to the influence of Ratnamala.  ,
1465,vetalkatha_vetalkatha_L1465,"एतस्मात् स्पष्टम् यत् शापः लाभाय एव जातः इति"" इति।","From this, it is clear that the curse was born for gain alone.  ",
1466,vetalkatha_vetalkatha_L1466,एवम् राज्ञः मौनभङ्गम् साधयितुम् शक्तः वेतालः ततः अदृश्यः भूत्वा यथापूर्वम् वृक्षशाखाम् अवलम्बितवान्।,"In this way, Vetāla, capable of breaking the king's silence, then became invisible and hung on the tree branch as before.  ",
1467,vetalkatha_vetalkatha_L1467,11.वृत्तौ समादरः (05/06),11. Respect for livelihood.  ,
1468,vetalkatha_vetalkatha_L1468,आरब्धम् कार्यम् परित्यक्तुम् अनिच्छन् त्रिविक्रमः पुनरपि वृक्षस्य समीपम् प्रति प्रस्थितवान्।,"Trivikrama, unwilling to abandon the task he had begun, again set out towards the tree.  ",
1469,vetalkatha_vetalkatha_L1469,"तदा शवान्तर्गतः वेतालः अवदत् - ""अये राजन्! अहम् सर्वदा वदन् एव अस्मि यत् भवता क्रियमाणम् कार्यम् शोभावहम् न इति।","Then the *vetāla* who was inside the corpse, said: ""O King! I am always saying that the deed being done by you is not beautiful.""  ",
1470,vetalkatha_vetalkatha_L1470,भवान् अस्ति कश्चन राजा।,You are some kind of king.  ,
1471,vetalkatha_vetalkatha_L1471,"राज्ञः कार्यम् राज्ये स्यात्, न तु श्मशाने।","The king's business should be in the kingdom, not in the cremation ground.  ",
1472,vetalkatha_vetalkatha_L1472,"सामान्यानाम् जनानाम् दुःखस्य अवगमनम्, कष्टस्य निवारणाय यत्नः च राज्ञः कार्यम्।",Understanding the suffering of ordinary people and striving to alleviate their hardship is the duty of a king.  ,
1473,vetalkatha_vetalkatha_L1473,तत् परित्यज्य भवान् अत्र व्यर्थपरिश्रमे किमर्थम् लग्नः? यत् कार्यम् क्रियमाणम् अस्ति तस्य  इष्टम् फलम् एव किम् भवता प्राप्येत? विपरीतफलप्राप्तिः बहुधा दृश्यते लोके।,"Having abandoned that, why are you engaged here in useless effort? Is it even certain that the desired fruit of the action being performed will be obtained by you? The attainment of the opposite result is often seen in the world.  ",
1474,vetalkatha_vetalkatha_L1474,विषयस्य स्पष्टतायै अहम् चक्रिनामकस्य कथाम् श्रावयामि।,"For the sake of clarity regarding the subject matter, I will narrate the story of one named *Cakrin*.  ",
1475,vetalkatha_vetalkatha_L1475,"मार्गायासपरिहाराय ताम् कथाम् श्रद्धया शृणोतु तावत्"" इति।","To avoid fatigue from the journey, listen to this story with faith.""  ",
1476,vetalkatha_vetalkatha_L1476,अनन्तरम् वेतालेन कथा आरब्धा –,"After that, the story was begun by the *vetāla*.  ",
1477,vetalkatha_vetalkatha_L1477,भोगपुरे श्रीकान्तः नाम कश्चन रत्नवणिक् आसीत्।,"In Bhogapura, there was a certain jewel merchant named Śrīkānta.  ",
1478,vetalkatha_vetalkatha_L1478,तस्य त्रयः पुत्राः।,He had three sons.  ,
1479,vetalkatha_vetalkatha_L1479,ज्येष्ठौ उभौ  अपि वाणिज्ये पितुः साहाय्यम् कुरुतः स्म।,Both elder brothers used to assist their father in business.  ,
1480,vetalkatha_vetalkatha_L1480,किन्तु तदीयः तृतीयः पुत्रः चक्री तु साहित्ये विशेषासक्तिमान् आसीत्।,"But his third son, Cakrī, was particularly fond of literature.  ",
1481,vetalkatha_vetalkatha_L1481,वाणिज्ये तस्य अल्पा अपि अभिरुचिः न आसीत्।,He had not even a little interest in trade.  ,
1482,vetalkatha_vetalkatha_L1482,नगरे पण्डितस्य ब्रह्मवर्मणः गृहे प्रतिदिनम् सायम् काव्यगोष्ठी प्रचलति स्म।,"In the city, in the house of the learned Brahmavarmaṇ, a poetry gathering was held every evening.  ",
1483,vetalkatha_vetalkatha_L1483,तस्याः पुरुषाः महिलाः च अपि भागम् वहन्ति स्म।,Her men and women also bore a share.  ,
1484,vetalkatha_vetalkatha_L1484,बहून् विषयान् अधिकृत्य तत्र चर्चा प्रचलति स्म।,"There, discussion was going on concerning many topics.  ",
1485,vetalkatha_vetalkatha_L1485,तासु चर्चासु सोत्साहम् भागम् वहति स्म चक्री।,"In those discussions, the Chakrin enthusiastically took part.  ",
1486,vetalkatha_vetalkatha_L1486,साहित्यशास्त्रे तस्य विशेषाध्ययनम् आसीत्।,"In the *Sāhityaśāstra*, he had a special study of it.  ",
1487,vetalkatha_vetalkatha_L1487,अतः जनाः तस्य विद्वत्तायाः प्रशंसाम् कुर्वन्ति स्म।,"Therefore, people praised his scholarship.  ",
1488,vetalkatha_vetalkatha_L1488,कदाचित् विमला नाम तरुणी तस्य प्रशंसाम् कृतवती।,"Once, a young woman named Vimalā praised him.  ",
1489,vetalkatha_vetalkatha_L1489,तस्मात् दिनात् चक्रिणः मनः तस्याम् लग्नम्।,"From that day on, the mind of the discus-bearer was attached to her.  ",
1490,vetalkatha_vetalkatha_L1490,विमला तस्मिन् नगरे जाता न।,Vimalā was not born in that city.  ,
1491,vetalkatha_vetalkatha_L1491,तस्याः पिता वीराङ्गः मोहनपुरस्य प्रमुखः कश्चन वणिक्।,"Her father, Vīrāṅga, was a certain merchant, the chief of Mohanapura.  ",
1492,vetalkatha_vetalkatha_L1492,कदाचित् सः अस्वस्थः जातः।,"Sometimes, he became ill.  ",
1493,vetalkatha_vetalkatha_L1493,वैद्यः अवदत् यत् भोगपुरे वासात् स्वास्थ्यम् सम्यक् भविष्यति  इति।,The doctor said that living in Bhogapura would completely restore health.  ,
1494,vetalkatha_vetalkatha_L1494,अतः सः पुत्र्या सह भोगपुरम् आगत्य बन्धोः गृहे वासम् आरब्धवान्।,"Therefore, he, along with his daughter, came to Bhogapura and began to live in the house of a relative.  ",
1495,vetalkatha_vetalkatha_L1495,विमला प्रतिदिनम् ब्रह्मवर्मणः गृहे काव्यानि अधिकृत्य चक्रिणा सह चर्चाम् करोति स्म।,"Vimalā daily held discussions with Cakrī in the house of Brahmavarmā, regarding poems.  ",
1496,vetalkatha_vetalkatha_L1496,कदाचित् वैयक्तिकविषयम् अधिकृत्य अपि तयोः सम्भाषणम् प्रचलति स्म।,"Sometimes, a conversation between them would take place even concerning a personal matter.  ",
1497,vetalkatha_vetalkatha_L1497,"विमला कदाचित् चक्रिणम् अवदत् - ""मम पितुः स्वास्थ्यम् इदानीम् सम्यक् जातम् अस्ति।","Vimalā once said to the emperor: ""My father's health is now completely recovered.""  ",
1498,vetalkatha_vetalkatha_L1498,"अतः श्वः आवाम् मोहपुरम् प्रति गमिष्यावः"" इति।","“Therefore, tomorrow, we two will go towards Mohapura,” thus [he said].  ",
1499,vetalkatha_vetalkatha_L1499,"एतत् श्रुत्वा चिन्तामिश्रितेन स्वरेण चक्री अवदत् - ""विमले! भवत्या विना अहम् जीवितुम् न शक्नोमि।","Having heard this, Chakri spoke in a voice mixed with worry: ""Vimala, without you, I am unable to live.""  ",
1500,vetalkatha_vetalkatha_L1500,"यदि भवत्याः अनुमतिः स्यात् तर्हि अहम् भवतीम् परिणेतुम्  इच्छामि"" इति।","""If I had your permission, then I would like to marry you.""  ",
1501,vetalkatha_vetalkatha_L1501,"तदा विमला लज्जया अवदत् - ""भवान् तु रत्नवणिजः पुत्रः।","Then Vimalā said shyly, ""You are the son of a jewel merchant.""  ",
1502,vetalkatha_vetalkatha_L1502,अतः आवयोः विवाहम् मम पिता सहर्षम् अङ्गीकुर्यात् एव।,"Therefore, my father would joyfully consent to our marriage.  ",
1503,vetalkatha_vetalkatha_L1503,विवाहप्रस्तावम् कर्तुम् भवान् ज्येष्ठैः सह मोहपुरम् आगच्छतु।,Come to Mohpur with your elders to make a marriage proposal.  ,
1504,vetalkatha_vetalkatha_L1504,"तत्रैव विवाहस्य निर्णयः भवतु"" इति।","""There, let the decision regarding the marriage be made,"" thus [he said].  ",
1505,vetalkatha_vetalkatha_L1505,चक्री एतम् विषयम् पितरम् वक्तुम् इच्छन्  अपि न उक्तवान्।,"Although the emperor wished to tell his father about this matter, he did not.  ",
1506,vetalkatha_vetalkatha_L1506,'अग्रजयोः विवाहे अजाते अहम् स्वस्य विवाहप्रस्तावम् यदि कुर्याम् तर्हि अनौचित्यम् स्यात्' इति चिन्तनम् आसीत् तस्य।,"He was thinking, ""If I were to propose marriage for myself before the marriage of my elder brothers, it would be inappropriate.""  ",
1507,vetalkatha_vetalkatha_L1507,चक्रिणः पिता तेषु एव दिनेषु कार्यनिमित्तम् ध्रुवपुरम् गतवान्।,The father of the king went to Dhruvapura for some work during those days.  ,
1508,vetalkatha_vetalkatha_L1508,तत्र जयगुप्तनामकस्य बाल्यमित्रस्य मेलनम् जातम्।,"There, a meeting with a childhood friend named Jayagupta occurred.  ",
1509,vetalkatha_vetalkatha_L1509,जयगुप्तः चक्रिणः पितरम् स्वगृहम् नीतवान्।,Jayagupta led the emperor's father to his own house.  ,
1510,vetalkatha_vetalkatha_L1510,जयगुप्तः कोट्यधिपतिः।,"Jayagupta, the lord of a crore (ten million).  ",
1511,vetalkatha_vetalkatha_L1511,तस्य तिस्रः पुत्र्यः।,He has three daughters.  ,
1512,vetalkatha_vetalkatha_L1512,तिस्रः अपि महता आदरेण श्रीकान्तम् सत्कृतवत्यः।,The three of them also honored Śrīkānta with great respect.  ,
1513,vetalkatha_vetalkatha_L1513,"श्रीकान्तः तासाम् सौन्दर्यम्, विनयम्, व्यवहारम् च दृष्ट्वा नितराम् सन्तुष्टः।","Śrīkānta, having seen their beauty (saundaryam), humility (vinayam), and behavior (vyavahāram), was exceedingly pleased (saṃtuṣṭaḥ).  ",
1514,vetalkatha_vetalkatha_L1514,सः एतम् अंशम् जयगुप्तम् अवदत् अपि।,He said this portion to Jayagupta also.  ,
1515,vetalkatha_vetalkatha_L1515,"तदा जयगुप्तः मन्दहासम् प्रकटयन् अवदत् - ""मया भवतः पुत्राः तु न दृष्टाः।","Then Jayagupta, revealing a slight smile, said: ""I have not seen your sons.""  ",
1516,vetalkatha_vetalkatha_L1516,तथापि भवतः दर्शनात् एव अहम् अनुमिनोति यत् ते भवान् इव योग्याः दक्षाः च स्युः इति।,"Nevertheless, from seeing you, I infer that they might be as capable and skillful as you.  ",
1517,vetalkatha_vetalkatha_L1517,तान् त्रीन् अहम् मम जामातॄन् कर्तुम् इच्छामि।,"I wish to make them, the three of them, my sons-in-law.  ",
1518,vetalkatha_vetalkatha_L1518,"भवता तु मम पुत्र्यः दृष्टाः, तासाम् प्रशंसा कृता च।","But by you, my daughters were seen, and their praise was made.  ",
1519,vetalkatha_vetalkatha_L1519,"किम् मम पुत्रीः एताः भवान् स्नुषात्वेन अङ्गीकुर्यात्?"" इति।","""Would you accept these daughters of mine as daughters-in-law?""  ",
1520,vetalkatha_vetalkatha_L1520,"एतत् श्रुत्वा श्रीकान्तः सन्तोषम् प्रकटयन् उक्तवान् - ""मम पत्नी वदति यत् याः परस्परस्नेहेन भवन्ति ताः देवकन्यकायन्ते इति।","Having heard this, Śrīkānta, expressing his satisfaction, said: ""My wife says that those who are [filled] with mutual affection become like celestial maidens (devakanyakāyante iti).""  ",
1521,vetalkatha_vetalkatha_L1521,यदि भवतः पुत्र्यः मम स्नुषाः भवेयुः तर्हि तत् मम परमम् सौभाग्यम्।,"If your daughters were to become my daughters-in-law, then that would be my greatest good fortune.  ",
1522,vetalkatha_vetalkatha_L1522,किन्तु मम पुत्रैः भवतः पुत्र्यः न दृष्टाः।,But your daughters were not seen by my sons.  ,
1523,vetalkatha_vetalkatha_L1523,"परस्परदर्शनम् आदौ भवेत् खलु?"" इति।","""Mutual seeing would occur at the beginning, indeed?"" thus.  ",
1524,vetalkatha_vetalkatha_L1524,"""भवतः गृहम् इतः सुदूरे अस्ति।",Your house is very far from here.  ,
1525,vetalkatha_vetalkatha_L1525,परस्परदर्शनानन्तरम् एव विवाहः इति यदि चिन्त्येत तर्हि सद्यः विवाहः न भवेत्।,"If it is thought that marriage occurs only after seeing each other, then immediate marriage would not occur.  ",
1526,vetalkatha_vetalkatha_L1526,अहम् यत् वदामि तत् अङ्गीकुर्वन्ति एव मम पुत्र्यः।,My daughters agree to whatever I say.  ,
1527,vetalkatha_vetalkatha_L1527,भवतः पुत्राः अपि भवत्वचनम् अङ्गीकुर्युः एव इति चिन्तयामि अहम्।,I think that your sons will indeed accept your words.  ,
1528,vetalkatha_vetalkatha_L1528,"यदि केनचित् अस्वीकृतिः प्रदर्श्येत तर्हि परस्परदर्शनम् चिन्तनीयम् भवेत्"" इति अवदत् जयगुप्तः।","Jayagupta said, ""If a denial is shown by someone, then mutual observation should be considered.""  ",
1529,vetalkatha_vetalkatha_L1529,"तदनन्तरदिने एव ततः प्रस्थाय गृहम् प्राप्तवान् श्रीकान्तः प्रवृत्तम् समग्रम् पुत्रान् निवेद्य अवदत् - ""जयगुप्तः मम बाल्यमित्रम्।","On the very next day, Śrīkānta set out from there and reached home. Having related the entire series of events to his sons, he said: ""Jayagupta is my childhood friend.""  ",
1530,vetalkatha_vetalkatha_L1530,तस्य पुत्र्यः सुन्दर्यः विनयवत्यः च।,His daughters were beautiful and well-behaved.  ,
1531,vetalkatha_vetalkatha_L1531,"ताः अदृष्ट्वा एव भवन्तः तासाम् परिणयम् यदि अङ्गीकुर्युः तर्हि अहम् जयगुप्तस्य पुरतः साभिमानम् स्थातुम् शक्नुयाम्"" इति।","""If you were to agree to marry them without even seeing them, then I would be able to stand proudly before Jayagupta,"" she said.  ",
1532,vetalkatha_vetalkatha_L1532,ज्येष्ठौ उभौ  अपि श्रीकान्तस्य प्रस्तावम् अङ्गीकृतवन्तौ।,Both elders also accepted Śrīkānta's proposal.  ,
1533,vetalkatha_vetalkatha_L1533,किन्तु चक्री एतम् प्रस्तावम् निराकुर्वन् विमलायाः परिणयेच्छाम् पितरम् अश्रावयत्।,"But the emperor, rejecting this proposal, conveyed to Vimalā's father his desire to marry her.  ",
1534,vetalkatha_vetalkatha_L1534,"तत् श्रुत्वा श्रीकान्तः क्रोधेन अवदत् - ""सः वीराङ्गः मम शत्रुः।","Having heard that, Śrīkānta angrily said: ""That hero is my enemy.""  ",
1535,vetalkatha_vetalkatha_L1535,"अतः भवान् विमलायाः परिणयेच्छाम् परित्यजतु"" इति।","Therefore, you should give up your desire to marry Vimalā.  ",
1536,vetalkatha_vetalkatha_L1536,चक्री एतत् न अनुमतिवान्।,The *cakrin* did not approve of this.  ,
1537,vetalkatha_vetalkatha_L1537,"तदा श्रीकान्तः पुनरपि क्रोधेन अवदत् - ""भवान् मम मित्रस्य पुत्र्याः परिणयम् निराकुर्वन् शत्रोः पुत्रीम् परिणेतुम् इच्छति।","Then Śrīkānta, again with anger, said: ""You, rejecting the marriage with my friend's daughter, wish to marry the enemy's daughter!""  ",
1538,vetalkatha_vetalkatha_L1538,"यदि एषः  एव भवतः अन्तिमः निर्णयः, तर्हि इतःपरम् अत्र वासाय न अस्ति अनुमतिः भवतः"" इति।","""If this is indeed your final decision, then from now on, you do not have permission to reside here,"" he said.  ",
1539,vetalkatha_vetalkatha_L1539,"चक्री झटिति ततः निर्गतवान्, मोहपुरम् गत्वा विमलाम् प्रवृत्तम् सर्वम् अश्रावयत् च।","Then the wielder of the discus (cakrī) quickly went forth, and having gone to the city of delusion (mohapuram), he recounted everything that had happened to Vimalā.  ",
1540,vetalkatha_vetalkatha_L1540,"तदा विमला सातङ्कम् अवदत् - ""भवतः पितुः मम पितुः च शत्रुता अस्ति इति मया न ज्ञातम् आसीत्।","Then Vimalā said anxiously: ""I did not know that your father and my father were enemies.""  ",
1541,vetalkatha_vetalkatha_L1541,"एवम् चेत् मम पिता अपि आवयोः विवाहप्रस्तावम् न अङ्गीकुर्यात् एव"" इति।","""If that is so, my father also will not approve of our marriage proposal.""  ",
1542,vetalkatha_vetalkatha_L1542,"""भवत्याः निमित्तम् मया गृहम् परित्यज्य आगतम्।","""I have abandoned my home and come for your sake, madam.""  ",
1543,vetalkatha_vetalkatha_L1543,अतः भवती मया सह आगच्छतु गृहम् परित्यज्य।,"Therefore, may you come with me, abandoning your home.  ",
1544,vetalkatha_vetalkatha_L1544,"परिणयम् प्राप्य आवाम् सुखेन जीवाव"" इति अवदत् चक्री।","""Having married, we will live happily,"" said Chakri.  ",
1545,vetalkatha_vetalkatha_L1545,"""पिता कोपेन भवन्तम् गृहात् निष्कासितवान् अस्ति।",The father has angrily driven you out of the house.  ,
1546,vetalkatha_vetalkatha_L1546,इदानीम् भवान् सर्वथा अकिञ्चनः।,Now you are in every way destitute.  ,
1547,vetalkatha_vetalkatha_L1547,"एवम् स्थिते भवतः परिणयात् मया सुखम् कथम् प्राप्येत? यावत् भवान् धनवान् न भविष्यति तावत् आवयोः परिणयः न उचितः"" इति अवदत् विमला।","""In this situation, how can I obtain happiness from marrying you? As long as you are not wealthy, our marriage is not appropriate,"" said Vimalā.  ",
1548,vetalkatha_vetalkatha_L1548,विमलया उच्यमानम् युक्तम् इति अचिन्तयत् चक्री।,The emperor (cakrī) thought that what was being said by Vimalā was reasonable.  ,
1549,vetalkatha_vetalkatha_L1549,अतः तस्मिन् एव दिने सः सङ्कल्पितवान् यत् मया कथम् अपि धनम् सम्पादनीयम् एव इति।,"Therefore, on that very day, he resolved that by any means, wealth must be acquired by him.  ",
1550,vetalkatha_vetalkatha_L1550,किन्तु उदरपूरणाय अपि धनम् न आसीत् तस्य समीपे।,But he did not have any wealth even to fill his belly.  ,
1551,vetalkatha_vetalkatha_L1551,"तदा वज्रपुरीयः कश्चन तम् अवदत् - ""एतस्मिन् परिसरे उत्तमः रजकः कोऽपि न अस्ति।","Then a certain resident of Vajrapurī said to him: ""In this vicinity, there is no excellent washerman.""  ",
1552,vetalkatha_vetalkatha_L1552,यदि भवान् मम गृहस्य वस्त्राणि क्षालयेत् तर्हि अहम् भवतः कृते भोजनम् व्यवस्थापयेयम्।,"If you wash the clothes of my house, then I will arrange food for you.  ",
1553,vetalkatha_vetalkatha_L1553,"प्रतिमासम् पञ्च मुद्राः च दद्याम्"" इति।","""I shall give five mudrās each month.""  ",
1554,vetalkatha_vetalkatha_L1554,अन्या गतिः न  आसीत् इत्यतः चक्री तस्य कथनम् अङ्गीकृतवान्।,"Because there was no other recourse, the emperor accepted his statement.  ",
1555,vetalkatha_vetalkatha_L1555,अल्पे एव काले अन्ये अपि क्षालनाय तस्मै वस्त्राणि दत्तवन्तः।,"In a short time, others also gave him clothes to wash.  ",
1556,vetalkatha_vetalkatha_L1556,अतः तदीयः मासिकः आयः प्रवृद्धः।,"Therefore, his monthly income increased.  ",
1557,vetalkatha_vetalkatha_L1557,कदाचित् तम् ग्रामम् प्रति कश्चन सन्न्यासी आगतः।,"Once, a certain renunciate came to that village.  ",
1558,vetalkatha_vetalkatha_L1558,सः चक्रिणे क्षालनाय वस्त्राणि दत्तवान्।,He gave clothes to the emperor for washing.  ,
1559,vetalkatha_vetalkatha_L1559,"क्षालितम् वस्त्रम् यदा प्रतिदत्तम् तदा सन्न्यासी अवदत् - ""भवता मम वस्त्रम् तु क्षालितम्।","When the washed garment was returned, the renunciate said: ""You have indeed washed my garment.""  ",
1560,vetalkatha_vetalkatha_L1560,किन्तु वस्त्रस्य मालिन्यम् पूर्णतः न अपगतम्।,But the dirtiness of the cloth was not completely removed.  ,
1561,vetalkatha_vetalkatha_L1561,"यदि एवम् एव प्रवर्तेत तर्हि भवान् वृत्तौ प्रगतिम् न साधयेत्"" इति।","""If it were to proceed in this way, then you would not achieve progress in your practice,"" it is said.  ",
1562,vetalkatha_vetalkatha_L1562,एतत् श्रुतवतः चक्रिणः नेत्राभ्याम् अश्रूणि निर्गतानि।,"Having heard this, tears came from the eyes of the emperor.  ",
1563,vetalkatha_vetalkatha_L1563,"सः सन्न्यासिनम् स्वस्य प्रेमप्रसङ्गम् निवेद्य अवदत् - ""अनन्यगतिकतया मया एषा वृत्तिः आश्रिता।","saḥ saṃnyāsinam svasya premaprasaṅgam nivedya avadat - ""ananyagatikatayā mayā eṣā vṛttiḥ āśritā.  He, having informed the renunciate of his own love affair, said: ""Having no other recourse, this conduct has been resorted to by me.""  ",
1564,vetalkatha_vetalkatha_L1564,"वस्त्रक्षालनम् मम वास्तविकी वृत्तिः न"" इति।","""Washing clothes is not my true livelihood.""  ",
1565,vetalkatha_vetalkatha_L1565,"तदा सन्न्यासी तस्मिन् दयाम् वहन् अवदत् - ""यस्याम् वृत्तौ अभिवृद्धिः इष्यते तस्याम् प्रीतिः आदौ स्यात् भवतः।","Then, the renunciate, bearing compassion (dayām) towards him, said: ""In that profession in which growth is desired, may affection (prītiḥ) be first in you.""  ",
1566,vetalkatha_vetalkatha_L1566,"अन्यथा तत्र प्रगतिः न भवेत्"" इति।","Otherwise, there would be no progress there.  ",
1567,vetalkatha_vetalkatha_L1567,"""वृत्तिप्रीतिः नाम का?"" इति आश्चर्येण अपृच्छत् चक्री।","""What is this thing called vṛtti-prīti?"" Thus, the emperor asked in astonishment.  ",
1568,vetalkatha_vetalkatha_L1568,"""वृत्तिकारणतः यदि भवतः गौरवम् वर्धेत तर्हि तत्र वृत्तेः श्रेष्ठता।","If, due to the cause of livelihood, your honor increases, then there is excellence in that livelihood.  ",
1569,vetalkatha_vetalkatha_L1569,भवत्कारणतः यदि वृत्तेः गौरवम् वर्धेत तर्हि श्रेष्ठता भवतः।,"If the importance of conduct increases due to your cause, then the excellence is yours.  ",
1570,vetalkatha_vetalkatha_L1570,सा श्रेष्ठता प्राप्तव्या भवता।,That excellence must be obtained by you.  ,
1571,vetalkatha_vetalkatha_L1571,"वृत्तेः मर्माणि ज्ञात्वा नूतनानि तन्त्राणि आश्रितानि चेत् सा प्राप्यते"" इति अवदत् सन्न्यासी।","""If one knows the essence of tradition and relies on new techniques, then that is attained,"" said the *saṃnyāsī* (renunciate).  ",
1572,vetalkatha_vetalkatha_L1572,चक्रिणे तस्य सन्न्यासिनः एतत् वचनम् अरोचत।,That speech of the renunciate was pleasing to the emperor.  ,
1573,vetalkatha_vetalkatha_L1573,सः दूरस्थम् ग्रामम् गत्वा स्वस्य वृत्तेः रहस्यानि अधीतवान्।,"Having gone to a distant village, he learned the secrets of his profession.  ",
1574,vetalkatha_vetalkatha_L1574,ततः वज्रपुरम् प्रत्यागत्य नूतनेन तन्त्रेण वस्त्रक्षालनम् आरब्धवान् सः।,"Then, having returned to Vajrapura, he began washing clothes with a new tantra.  ",
1575,vetalkatha_vetalkatha_L1575,यानि वस्त्राणि सः क्षालयति स्म तानि परमशुभ्राणि भवन्ति स्म।,The clothes that he washed were very white.  ,
1576,vetalkatha_vetalkatha_L1576,प्राचीनेषु वस्त्रेषु सः नूतनम् वर्णम् योजयति स्म।,He applies a new color to the old clothes.  ,
1577,vetalkatha_vetalkatha_L1577,ग्राहकस्य इच्छायाः अनुगुणम् वस्त्रस्य वर्णम् परिवर्तयति स्म अपि।,"Moreover, he changed the color of the cloth according to the desire of the customer.  ",
1578,vetalkatha_vetalkatha_L1578,एतस्मात् वज्रपुरीयाः नितराम् सन्तुष्टाः जाताः।,"Because of this, the inhabitants of Vajrapurī became extremely happy.  ",
1579,vetalkatha_vetalkatha_L1579,चक्रिणः गौरवम् ग्रामे प्रवृद्धम्।,The respect for the king increased in the village.  ,
1580,vetalkatha_vetalkatha_L1580,चक्रिणः आयः अपि प्रवृद्धः।,The income of the wheel-possessor (cakrin) also increased.  ,
1581,vetalkatha_vetalkatha_L1581,वर्षाभ्यन्तरे तेन कीर्तिः धनम् च सम्पादितम्।,"Within a year, he acquired fame and wealth.  ",
1582,vetalkatha_vetalkatha_L1582,अत्रान्तरे चक्रिणः पिता ध्रुवपुरम् गत्वा जयगुप्तम् चक्रिणः वृत्तान्तम् अश्रावयत्।,"Meanwhile, Cākri's father went to Dhruvapuram and told Jayagupta about Cākri's situation.  ",
1583,vetalkatha_vetalkatha_L1583,"तदा जयगुप्तः अवदत् - ""मम कारणतः पितापुत्रयोः वियोगः जातः यत् तदर्थम् अहम् नितराम् खिन्नः अस्मि।","Then Jayagupta said: ""Because of me, a separation between father and son has occurred, for that reason I am exceedingly sad.""  ",
1584,vetalkatha_vetalkatha_L1584,विमलायाः पिता मत्तः बहुधा उपकृतः अस्ति।,Vimalā's father has been greatly helped by me.  ,
1585,vetalkatha_vetalkatha_L1585,सः मम वचनम् न निराकरिष्यति।,He will not reject my word.  ,
1586,vetalkatha_vetalkatha_L1586,अतः अहम् विमलाचक्रिणोः विवाहम् कारयिष्यामि।,"Therefore, I will arrange the marriage of Vimalacakrī.  ",
1587,vetalkatha_vetalkatha_L1587,"तेन भवतोः मनस्तापः अपि दूरम् गच्छतु नाम"" इति।","Therefore, may mental anguish also go far from you both.  ",
1588,vetalkatha_vetalkatha_L1588,जयगुप्तस्य प्रयत्नतः श्रीकान्तवीराङ्गयोः मैत्री स्थापिता जाता।,"Through the effort of Jayagupta, friendship between Śrīkāntavīra and Aṅga was established.  ",
1589,vetalkatha_vetalkatha_L1589,त्रयः  अपि कुटुम्बाः वज्रपुरम् गत्वा चक्रिणा अमिलत्।,The three families also went to Vajrapura and met with the king.  ,
1590,vetalkatha_vetalkatha_L1590,चक्री स्वस्य कथाम् अश्रावयत्।,The wheel-turner (cakrī) told his own story.  ,
1591,vetalkatha_vetalkatha_L1591,"तदा तस्य माता अवदत् - ""भवता महता परिश्रमेण प्रगतिः साधिता।","Then his mother said: ""You have achieved progress through great effort.""  ",
1592,vetalkatha_vetalkatha_L1592,तत् तु सन्तोषाय।,"That, however, is for satisfaction.  ",
1593,vetalkatha_vetalkatha_L1593,किन्तु भवतः एषा वस्त्रक्षालनवृत्तिः मह्यम् न रोचते।,But I do not like this washing-of-clothes profession of yours.  ,
1594,vetalkatha_vetalkatha_L1594,"भवान् स्वस्य रत्नवणिक्पुत्रत्वम् न विस्मरेत्"" इति।","May you not forget that you are the son of a jewel merchant.""  ",
1595,vetalkatha_vetalkatha_L1595,"पार्श्वे एव स्थिता विमला अपि चक्रिणम् उक्तवती - ""यस्याम् वृत्तौ श्रमस्य एव भागः अधिकः ताम् वृत्तिम् अहम्  अपि न इच्छामि।","Vimalā, who was standing right beside him, also said to Cakra: ""I too do not want that profession in which labor is the greater part.""  ",
1596,vetalkatha_vetalkatha_L1596,यदि भवान् एताम् वृत्तिम् न परित्यजेत् तर्हि अहम् भवतः परिणयम् न अङ्गीकुर्याम्।,"If you do not abandon this livelihood, then I will not accept your marriage.  ",
1597,vetalkatha_vetalkatha_L1597,"अतः अहम् आवश्यकी उत वृत्तिः इति भवान् निर्णयतु"" इति।","Therefore, you should decide whether I am necessary or the activity.  ",
1598,vetalkatha_vetalkatha_L1598,"तदा चक्री क्रोधेन अवदत् - ""या मम वृत्तौ आदरवती न, ताम् अहम् परिणेतुम् न इच्छामि।","Then the *cakravartin* (universal monarch), in anger, said: ""I do not wish to marry her who is not respectful of my conduct.""  ",
