slno,refno,text,en_dmt,ta_gmt
1036,130-stories_68-130fp_18,तत्र एकस्य महात्मनः आश्रमः आसीत्।,"""There, the hermitage of a certain noble-souled one existed.  """,
1037,130-stories_68-130fp_18,तद् दलं विश्रामार्थं तत्र अवस्थितम्।,"""That troop remained there for rest.  """,
1038,130-stories_68-130fp_18,महात्मना पृष्टं तद् दलं तीर्थयात्राप्रयोजनं स्वस्य अकथयत् अयाचत् च ततः तीर्थयात्रायाः निर्विघ्नं सम्पन्नतायै शुभाशीर्वादम्।,"""The noble soul was asked, and he told them the purpose of his pilgrimage and requested their good wishes for the unimpeded completion of the pilgrimage.  """,
1039,130-stories_68-130fp_18,"आशीर्वादं ददत् महात्मा कुटीरात् एकां तुम्बिकां निःसार्य दलाय ददत् अवदत् ""यत्र यत्र तीर्थेषु यूयं स्नानं कुर्यात, तत्र तत्र मम एतां तुम्बिकाम् अपि अवश्यं स्नानं कारयत। पश्चात् परावर्तनसमये इमां मह्यं दद्यात।""","""The great soul, bestowing a blessing, took out a gourd from the hut and, giving it to the group, said, \""Wherever you bathe in the *tīrthas* (sacred bathing places), there you must also bathe this gourd of mine. Afterwards, on the return journey, give it back to me.\""  """,
1040,130-stories_68-130fp_18,दलं तथा एव अकरोत्।,"""He made the petal just so.  """,
1041,130-stories_68-130fp_18,तुम्बिकाम् अपि आत्मना सह स्नापयित्वा महात्मने दत्तवत्।,"""Having bathed the gourd together with himself, he gave it to the noble one (mahātmane).  """,
1042,130-stories_68-130fp_18,तदा महात्मा तुम्बिकां त्रोटयित्वा तस्याः एकम् एकं खण्डं प्रत्येकस्मै यात्रिणे भक्षितुं दत्तवान्।,"""Then the great being broke the gourd and gave one piece, one fragment, to each traveler to eat.  """,
1043,130-stories_68-130fp_18,स्वादेन तत् कटुम् अनुभूय तत्क्षणम् एव सर्वेपि थूत्कृतवन्तः।,"""Experiencing that bitterness with taste, all of them immediately spat it out (thūtkṛtavantah).  """,
1044,130-stories_68-130fp_18,"महात्मा तान् अवदत्- ""स्मरत, यथा अनेकेषु तीर्थेषु स्नापिता अपि इयं तुम्बिका स्वादे नहि परिवर्तिता, तथा एव पापदूषितं मनः अपि कदापि नैव शुध्यति। तत् तु केवलं सत्कर्माचरणम् एव संशोधयति""","""The great soul said to them: \""Remember, just as this gourd, even after being bathed in many sacred bathing places (tīrtha), does not change in taste, so too, a mind defiled by evil (pāpa) is never purified. Only the performance of good deeds (satkarma) rectifies it.\""  """,
1045,130-stories_68-130fp_18,इति।,"""Thus.  """,
1046,130-stories_68-130fp_21,महात्मानं तीर्थयात्रिदलं किम् अयाचत?,"""What did the group of pilgrims ask of the great soul (mahātman)?  """,
1047,130-stories_68-130fp_22,महात्मा तस्मै किं दत्त्वा किं कर्तुम् अकथयत्?,"""What did the great being (mahātmā) give to him, and what did he say to do?  """,
1048,130-stories_68-130fp_23,परावृत्तं तीर्थयात्रिदलं महात्मने किम् अददात्?,"""What did the returning group of pilgrims give to the great being (mahātman)?  """,
1049,130-stories_68-130fp_24,महात्मा ततः किं कृतवान् पुनश्च किम् अभवत्?,"""What did the great being (mahātmā) do then, and what happened next?  """,
1050,130-stories_68-130fp_25,महात्मा किम् अकथयत्?,"""What did the great being say?  """,
1051,130-stories_04-130p_16,साध्वी हरिजनमहिला,"""virtuous woman of the Harijan caste  """,
1052,130-stories_04-130p_17,"जात्या लिङ्गेन धर्मेण, भाषया वयसाऽपि च। मानवोचितकर्तव्यं, बाध्यते न कदाचन॥","""By birth, gender, dharma, language, and also age, one is never hindered from the duties befitting a human.  """,
1053,130-stories_04-130p_18,ग्रीष्मस्य प्रचण्डः तापः आसीत्।,"""The summer heat was intense. (grīṣmasya pracaṇḍaḥ tāpaḥ āsīt)  """,
1054,130-stories_04-130p_18,परीक्षां दातुं चिकित्सालयमार्गतः एव सः गच्छन् आसीत्।,"""He was going along the path to the hospital to take the exam.  """,
1055,130-stories_04-130p_18,चिकित्सालयः सम्मुखम् आगतः एव यत् सहसा महती भ्रमिः आयाता।,"""Just as the hospital came into view, a great dizziness suddenly arose.  """,
1056,130-stories_04-130p_18,अचेतनः भूत्वा सः निपतितः।,"""Having become insentient, he fell.  """,
1057,130-stories_04-130p_18,पथिकाः पथिकाः एव आसन्।,"""The travelers were indeed travelers.  """,
1058,130-stories_04-130p_18,न के अपि तत्र ध्यानम् अददुः।,"""No one gave meditation there.  """,
1059,130-stories_04-130p_18,चिकित्सकाः आयान्ति स्म यान्ति स्म च।,"""Physicians were coming and going.  """,
1060,130-stories_04-130p_18,किन्तु ते अपि तम् उपेक्षितवन्तः।,"""But they also ignored him.  """,
1061,130-stories_04-130p_18,"अन्ते चिकित्सालये कर्मचारिणी एका हरिजनपरिचालिका एव यदा तं दृष्टवती, तदा पार्श्वस्य विपण्यां कर्मचारिणः सहायतया तं चिकित्सालयं नीत्वा तस्य उपचारं कारितवती।","""Finally, when a female servant, a *haridjan* attendant, saw him in the hospital, she brought him to the hospital with the help of an employee from a nearby shop and had him treated.  """,
1062,130-stories_04-130p_18,"यद्यपि सः परीक्षां दातुं न प्राभवत्, तथापि पुनर्जन्म प्राप्य तां परिचारिकां द्वितीयाम् आत्मजननीम् इव सम्मानयति इति।","""Although he was not able to take the examination, nevertheless, having obtained rebirth, he respects that female servant as a second mother.  """,
1063,130-stories_04-130p_21,मानवोचितकर्तव्यं केन केन बाधितं न भवति?,"""By what means is conduct befitting a human being not obstructed?  """,
1064,130-stories_04-130p_22,परीक्षां दातुं गच्छतः परीक्षार्थिनः मार्गे किम् अभवत्?,"""What happened on the path to the examinee who was going to take the exam?  """,
1065,130-stories_04-130p_23,तं चिकित्सालये का अनयत्? कः च तस्य चिकित्साम् अकारयत्?,"""Who took him to the hospital? And who provided his medical treatment?  """,
1066,130-stories_04-130p_24,किं सः परीक्षां दातुं सफलः अभवत्?,"""Was he successful in taking the exam?  """,
1067,130-stories_04-130p_25,इयं कथा कीदृशीं शिक्षां ददाति?,"""What kind of teaching does this story give?  """,
1068,130-stories_05-130p_16,साधवः सर्वत्र परमेश्वरं पश्यन्ति,"""The virtuous see the Supreme Lord everywhere.  """,
1069,130-stories_05-130p_17,"सर्वजीवेषु पश्यन्ति, साधवः परमेश्वरम्। तदेवं वर्त्तमानास्ते, तुदन्ति तान् कदापि न॥","""The virtuous see the Supreme Lord in all beings. Existing thus, they never torment them.  """,
1070,130-stories_05-130p_18,नामदेवः एकः महान् साधुः अभवत्।,"""Nāmadeva was a great *sādhu*.  """,
1071,130-stories_05-130p_18,सर्वत्र भगवद्दृष्टिः सः आसीत्।,"""Everywhere, he had the vision of the Fortunate One.  """,
1072,130-stories_05-130p_18,"एकदा भगवते प्रसादरूपेण अर्पयितुं सः रोटीं पक्त्वा तत्र घृतं संयोजयितुम् उद्यतः एव आसीत् यत् कुतश्चित् एकः कुक्कुरः अकस्मात् आयातः, मुखे च रोटीं धृत्वा पलायितः।","""Once, he was just about to bake a *roṭī* (flatbread) and add clarified butter to it in order to offer it to the Blessed One as a form of grace, when suddenly a dog came from somewhere, grabbed the *roṭī* in its mouth, and ran away.  """,
1073,130-stories_05-130p_18,कुक्कुरे अपि भगवन्तम् एव दृष्ट्वा नामदेवः घृतपात्रं हस्ते निधाय कुक्कुरम् अनुधावितः।,"""Even after seeing the Blessed One in a dog, Nāmadeva, holding a pot of ghee in his hand, ran after the dog.  """,
1074,130-stories_05-130p_18,"सः कथयन् आसीत्- ""अरे भगवन्! रूक्षाम् एव रोटीं किं नयति? घृतं तु अस्यां गृह्णातु। रूक्षरोटी भवदीयां रसनां व्रणयिष्यति""","""He was saying: \""Hey, venerable one! Why do you take only dry bread? Please take some clarified butter (ghṛta) with it. The dry bread will wound your tongue.\""  """,
1075,130-stories_05-130p_18,इति।,"""Thus.  """,
1076,130-stories_05-130p_21,नामदेवः कः आसीत्?,"""Who was Nāmadeva?  """,
1077,130-stories_05-130p_22,सः किं कर्तुम् उद्यतः आसीत्?,"""What was he intending to do?  """,
1078,130-stories_05-130p_23,कुक्कुरः किं कृत्वा पलायितः?,"""What did the dog do before running away?  """,
1079,130-stories_05-130p_24,नामदेवः तदा किम् अकरोत्?,"""What did Nāmadeva do then?  """,
1080,130-stories_05-130p_25,साधूनां स्वभावः कीदृशः भवति?,"""What is the nature (svabhāvaḥ) of the virtuous (sādhūnām)?  """,
1081,130-stories_103-130fp_16,सर्वः सर्वं न प्राप्नोति,"""Not everyone obtains everything.  """,
1082,130-stories_103-130fp_17,"सर्वं समीहितं सर्वो, नैवाप्नोति कदाचन। कश्चन भाग्यशाल्येव, लभते स्वं समीहितम्॥","""No one ever obtains everything that is desired. Only a fortunate person obtains their own desire.  """,
1083,130-stories_103-130fp_18,संयुक्तपरिवारे प्रतिसदस्यं विचारधारायाः भिन्नभिन्नत्वात् परस्परं मध्ये मध्ये कलहः असहयोगः च स्वाभाविकः एव।,"""In a joint family, due to the different ideologies of each member, quarrels and non-cooperation among each other are natural.  """,
1084,130-stories_103-130fp_18,"एकदा तस्य सदस्यः इयान् रुष्टः अभवत् यत् सः प्रातः भोजनोत्तरम् एवं कथयित्वा निर्गतः यत् अहं तावत् अस्य गृहस्य बहिष्कारं करिष्यामि, तावत् च स्वदायित्वं नैव पूरयिष्यामि, यावत् सर्वे अपि सदस्याः यथा अहम् इच्छामि तथा न आचरिष्यन्ति।","""Once, a member of his was so angry that, after breakfast, he left saying, \""I will boycott this house and not fulfill my responsibilities until all the members act as I wish.\""  """,
1085,130-stories_103-130fp_18,"सः आवेशे निर्गतः अवश्यं, किन्तु ततः पृथक् स्थातुं कदापि न ऐच्छत्।","""He certainly went out in a frenzy, but he never wanted to stay separate from that.  """,
1086,130-stories_103-130fp_18,"सन्ध्यां यावत् ग्रामसीमायां स्थितस्य वटवृक्षस्य छायायां गत्वा स्थितः व्यचारयत् च यत् माम् आनेतुं विनेतुं च अवश्यं कश्चित् आयास्यति, स्वत्रुटिकृते च मत्तः क्षमाम् अपि याचिष्यते।","""\""Remaining until evening in the shade of a banyan tree located at the edge of the village, he reflected: 'Surely someone will come to bring me back and lead me away, and will even beg forgiveness from me for his mistake.'\""  """,
1087,130-stories_103-130fp_18,किन्तु कश्चित् अपि न आयातः।,"""But no one at all came.  """,
1088,130-stories_103-130fp_19,"इदानीं तु तं बुभुक्षा अपि बाधितुं प्रवृत्ता, अन्यतः च ससम्मानं गृहं प्रति निवर्तनस्य लालसा अपि वर्धितुं प्रारभत।","""But now hunger also began to trouble him, and from another direction, the desire to return home with honor also began to increase.  """,
1089,130-stories_103-130fp_19,"अतः कम् अपि उपायम् अनवलोक्य चरित्वा गृहं प्रति निवर्तमानस्य एकस्य गोव्रजस्य अन्यतमगोः पुच्छं गृहीत्वा एवम् उच्चैः उच्चैः कथयन् यत् अहं गृहं नैव निवर्तिष्ये, कथं मां गृहं नयसि? गवा सह गृहं निवृत्तः।","""Therefore, not finding any expedient, as he was wandering and returning towards home, he seized the tail of one of a herd of cows and said thus, very loudly, \""I will certainly not return home; why do you lead me home?\"" He returned home with the cow.  """,
1090,130-stories_103-130fp_19,तत्र सदस्याः तं सामान्यरूपेण एव गृहीतवन्तः।,"""There, the members apprehended him only in a general form.  """,
1091,130-stories_103-130fp_19,द्वयोः अपि गौरवसम्मेलनम् अमन्यत।,"""He did not approve of combining honor for both.  """,
1092,130-stories_103-130fp_19,"प्रातः तु भोजनं कृत्वा सः निर्गतः आसीत् एव, सायम् अपि गृहं प्रति निवृत्य एव भोजनं कृतवान्।","""Having eaten breakfast, he had already left. In the evening also, having returned home, he ate a meal.  """,
1093,130-stories_103-130fp_19,इयम् अस्ति चातुरी इति।,"""This is skillfulness. (iyam asti cāturī iti)  """,
1094,130-stories_103-130fp_22,संयुक्तपरिवारस्य एकः सदस्यः किं कथयित्वा गृहात् निर्गतः ?,"""What did one member of the joint family say before leaving the house?  """,
1095,130-stories_103-130fp_23,पश्चात् सः किं व्यचारयत् ?,"""What did he consider afterwards?  """,
1096,130-stories_103-130fp_24,गृहं प्रति पुनः सः किं कुर्वन् आगच्छत् ?,"""What was he doing when he came back home again?  """,
1097,130-stories_103-130fp_25,तस्य का चातुरी आसीत् ?,"""What skill did he have?  """,
1098,130-stories_103-130fp_26,इयं कथा किं शिक्षयति ?,"""What does this story teach?  """,
1099,130-stories_117-130fp_16,आज्ञां विना न ग्राह्यम्,"""It should not be accepted without an order.  """,
1100,130-stories_117-130fp_17,"विनाज्ञां कस्यचिद् वस्तु, नैव ग्राह्यं कदाचन । गृह्णाति चेद् भवत्येव, दण्ड्यः स चौर्यकारणात् ॥","""Without the permission (ājñā) of anyone, no object (vastu) should ever (kadācana) be taken (grāhyam). If (ced) one takes (gṛhṇāti), then (eva) he becomes (bhavati) punishable (daṇḍyaḥ) due to the reason of theft (cauryakāraṇāt).  """,
1101,130-stories_117-130fp_18,शङ्खलिखितौ द्वौ सहोदरौ महातपस्विनौ अभवताम्।,"""Śaṅkhalikhita and [his] twin brother became great ascetics.  """,
1102,130-stories_117-130fp_18,तयोः आश्रमौ पृथक् पृथक् आस्ताम्।,"""Their hermitages were separate.  """,
1103,130-stories_117-130fp_18,एकदा  लिखितः शङ्खं द्रष्टुम् आगतः।,"""Once, he came to see the conch that was written about.  """,
1104,130-stories_117-130fp_18,किन्तु सः बहिर्गतः आसीत्।,"""But he had gone outside. (kintu saḥ bahirgataḥ āsīt)  """,
1105,130-stories_117-130fp_18,तं प्रतीक्षमाणः लिखितः तत्र एव स्थितः।,"""Waiting for him, he wrote [it] and remained there.  """,
1106,130-stories_117-130fp_18,आश्रमे एकस्मिन् वृक्षे पक्वं फलं त्रोटयित्वा सः भक्षितुं प्रवृत्तः।,"""In one hermitage, he, having broken off a ripe fruit from a tree, began to eat it.  """,
1107,130-stories_117-130fp_18,अस्मिन् एव अन्तराले शङ्खः आगतः।,"""At that very moment, Śaṅkha arrived.  """,
1108,130-stories_117-130fp_18,"सः तथा फलं भक्षन्तं लिखितं पृष्टवान्- ""कुतः इदं गृहीतम्?""","""He, having seen him eating the fruit, asked the scribe: \""From where was this taken?\""  """,
1109,130-stories_117-130fp_18,"लिखितः अकथयत्- ""इदं तु तस्माद् वृक्षात् त्रोटितम्।""","""He who wrote it said: \""But this was broken off from that tree.\""  """,
1110,130-stories_117-130fp_18,"शङ्खः आदिशत्- ""भ्रातः! त्वया चौर्यं कृतम्। अतः राजानम् उपगत्य ततः दण्डं प्राप्तं कुरु।""","""Śaṅkha ordered: \""Brother! You have committed theft. Therefore, having approached the king, receive punishment from him.\""  """,
1111,130-stories_117-130fp_18,अथ लिखितः भ्रातुः आज्ञया राजानं सर्वां घटनां श्रावयित्वा दण्डयितुं प्रार्थितवान्।,"""Then, having written [a letter], by the order of his brother, he made the king hear the whole incident and requested [him] to punish [the perpetrator].  """,
1112,130-stories_117-130fp_18,"राजा तु ""यदि मे दण्डदानस्य अधिकारः तर्हि क्षमादानस्य अपि अधिकारः। अतः पूजनीयं तपस्विनं भवन्तम् अहं क्षमे""","""But the king [said]: \""If I have the right to punish (daṇḍadānasya adhikāraḥ), then I also have the right to forgive (kṣamādānasya api adhikāraḥ). Therefore, I forgive you, venerable ascetic (pūjanīyaṃ tapasvinaṃ bhavantam ahaṃ kṣame).\""  """,
1113,130-stories_117-130fp_18,इति अब्रवीत्।,"""Thus he spoke.  """,
1114,130-stories_117-130fp_18,"""इदं युक्तं न, अपराधी अहं दण्डनीयः एव। दण्डम् अप्राप्य न अहम् इतः गमिष्यामि""","""This is not proper; I am the offender and should be punished. Without receiving punishment, I will not leave from here.  """,
1115,130-stories_117-130fp_18,एवं लिखितेन कृते आग्रहे राजा तस्य चौर्यकर्तारौ द्वौ अपि हस्तौ अच्छेदयत्।,"""Thus, when it was written and done, and upon insistence, the king cut off both hands of the two thieves.  """,
1116,130-stories_117-130fp_18,कृतहस्तः लिखितः शङ्खम् उपगतः।,"""He is skilled, has written, and has approached the conch.  """,
1117,130-stories_117-130fp_18,शङ्खः तं यथाविधि नद्यां देवान् पितॄन् च स्नात्वा तर्पयितुम् आज्ञाप्तवान्।,"""Śaṅkha then ordered him to bathe in the river according to the prescribed manner, and to propitiate the gods *devas* and the ancestors *pitṛs*.  """,
1118,130-stories_117-130fp_18,"आश्चर्यम्, महद् आश्चर्यं, तर्पणं कुर्वतः एव तस्य हस्तौ पूर्ववत् एव प्रकटौ अभवताम्।","""Astonishing! A great astonishment! While he was offering libations, his hands appeared just as before.  """,
1119,130-stories_117-130fp_18,प्रत्यागत्य सः शङ्खं प्रसन्नः सन् अदर्शयत्।,"""Returning, he, being pleased, showed the conch.  """,
1120,130-stories_117-130fp_18,"शङ्खः कथितवान्- ""सौम्य! विस्मयं मा कुरु। मया एव तपोबलेन इमौ ते हस्तौ उत्पादितौ।""","""Śaṅkha said: \""Gentle one! Do not be amazed. By me, through the power of asceticism, these two hands of yours have been produced.\""  """,
1121,130-stories_117-130fp_18,"लिखितः अवदत्- ""यदि एवं तर्हि प्राग् एव चौर्यपापतः मां कथं न अमोचयत् भवान्?""","""Written, he said: \""If so, then why did you not release me from the sin of theft earlier?\""  """,
1122,130-stories_117-130fp_18,"""सत्यं, किन्तु दण्डदानस्य अधिकारः राज्ञे एव धर्मशास्त्रेण कथितः, न मह्यम्। अतः अनेन राजा अपि स्वकर्तव्यं पालयित्वा शुद्धः, त्वम् अपि देवपितृतर्पणेन शुद्धः, अहं च अपि निजकर्मानुष्ठानेन शुद्धः।  भविष्ये कदापि धर्मविरुद्धं न आचर, अयम् एव ते मम प्राणप्रियाय सहोदराय उपदेशः""","""\""True, but the right to inflict punishment has been declared by the Dharmaśāstra for the king alone, not for me.  Therefore, by fulfilling his duty, even the king is pure, and you too are pure by offering oblations to the gods and ancestors, and I too am pure by performing my own duty.  In the future, never act contrary to dharma; this is my advice to you, my brother, who is dearer than life.\""  """,
1123,130-stories_117-130fp_18,इति शङ्खः लिखितं समाश्‌लिष्य अवोचत् इति।,"""Thus, Śaṅkha, embracing the written document, spoke.  """,
1124,130-stories_117-130fp_21,लिखितः शङ्खस्य आश्रमे किं कर्तुं प्रवृत्तः?,"""Having been written, what did Śaṅkha undertake to do in the hermitage?  """,
1125,130-stories_117-130fp_22,तत्र आगतः शङ्खः लिखितं किं कर्तुम् आदिशति?,"""There, what does Śaṅkha, having arrived, order to be written?  """,
1126,130-stories_117-130fp_23,राजा लिखितं किं कृत्वा अदण्डयत्?,"""Having done what with the written document did the king not punish?  """,
1127,130-stories_117-130fp_24,लिखितस्य कृतहस्तौ किं करणेन पुनः उत्पन्नौ?,"""Since the hands are already skilled at writing, what further use is there in training them?  """,
1128,130-stories_117-130fp_25,इयं कथा किं शिक्षयति?,"""What does this story teach?  """,
1129,130-stories_99-130fp_16,धीरस्वभावः,"""Steady in nature.  """,
1130,130-stories_99-130fp_17,"विपत्तावपि धीरः स्वं, धैर्यं नैव विमुञ्चति। चातुर्येण स कार्यं स्वं, संसाधयति बुद्धिमान्॥","""Even in misfortune, a steadfast person does not abandon their courage. A wise person skillfully accomplishes their task with cleverness.  """,
1131,130-stories_99-130fp_18,एकः रत्नव्यवसायी व्यवसाये उपार्जितं प्रचुरं धनराशिं गृहीत्वा ग्राममार्गतः गच्छन् आसीत्।,"""A certain gem merchant, having taken a large amount of wealth acquired in business, was going along a village road.  """,
1132,130-stories_99-130fp_18,अधिकरात्रिवशात् सः तत्र एव ग्रामीणं कृषकं शरणं याचित्वा तस्य गृहे स्थितः।,"""Because it was very late at night, he asked a local farmer for refuge and stayed in his house.  """,
1133,130-stories_99-130fp_18,रात्रेः तृतीये प्रहरे ग्रामे दस्युदलस्य आगमनाद् भीतः कृषकः स्वकीयं धनं भूमिं खनित्वा तत्र गोपितवान्।,"""In the third watch of the night, a farmer, frightened by the arrival of a band of robbers in the village, dug into the ground and hid his wealth there.  """,
1134,130-stories_99-130fp_18,व्यवसायी इदं दृष्टवान्।,"""The merchant saw this.  """,
1135,130-stories_99-130fp_18,किञ्चित्समयानन्तरं दस्युराजः उपस्थाय स्वकीयं सर्वस्वं दातुं तान् सर्वान् अकथयत्।,"""After some time, the robber chief approached and told them all to give their entire wealth (sarvasvaṃ dātuṃ).  """,
1136,130-stories_99-130fp_18,कृषकः तूष्णीं  स्थितः आसीत्।,"""The farmer was standing silently.  """,
1137,130-stories_99-130fp_18,"व्यवसायी तत् स्थानं दर्शितवान्, यतः कृषकस्य धनम् आदाय दस्युराजः निर्गतः।","""The merchant showed the place from where the robber king had taken the farmer's wealth and left.  """,
1138,130-stories_99-130fp_18,"ततः तं व्यवसायिनम् अपि दस्युराजस्य एव व्यक्तिं मन्यमानः कृषकः यदा शेषरात्रौ गम्भीरनिद्रायां सुप्तं कुठारेण मारयितुम् उद्यतः, तदा तस्य पुत्री तम् -  'अतिथिहत्या महापापम्'","""Then, the farmer, thinking that merchant was also a manifestation of the robber king, when he was about to kill him with an ax in the deep sleep in the remaining part of the night, then his daughter [said] to him: \""Killing a guest is a great sin.\""  """,
1139,130-stories_99-130fp_18,इति स्मारयित्वा न्यवारयत्।,"""Having thus reminded [him], he prevented [him].  """,
1140,130-stories_99-130fp_18,"प्रातः प्रस्थातुम् उद्यतः व्यवसायी कृषकं पृष्टवान् - ""दस्युगृहीतं धनं कियत् आसीत्?""","""In the morning, the merchant, ready to depart, asked the farmer: \""How much was the wealth seized by the robbers?\""  """,
1141,130-stories_99-130fp_18,"""तद् धनं विंशतिसहस्ररूप्यकाणाम् अस्याः पुत्र्याः विवाहार्थम् अत्र सञ्चितम् आसीत्। पुनः अस्य सञ्चयः दशवर्षेषु अपि नैव सम्भवः। हा! हतः अस्मि मन्दभाग्यः""","""\""That wealth, twenty thousand *rūpyakas* (silver coins), was accumulated here for the marriage of this daughter. Again, such an accumulation is not possible even in ten years. Alas! I, the unfortunate one, am ruined!\""  """,
1142,130-stories_99-130fp_18,"इति कथयित्वा विरताय स्वशरणदात्रे कृषकाय व्यवसायी तत्कालं विंशतिसहस्ररूप्यकाणि, इयन्ति एव च अतिरिक्तानि स्वपक्षतः कन्यादाने उपयोक्तुं प्रदाय ततः धन्यवादस्य एकं शब्दम् अपि न शृण्वन् सत्वरं कुटीरात् तूष्णीं निर्गतः इति।","""Having spoken thus, the merchant, without hearing even a word of thanks, immediately gave twenty thousand silver rūpyakas to the farmer, his protector, and just as many additional ones from his own resources to be used for giving away the daughter in marriage, and then quickly and silently left the hut.  """,
1143,130-stories_99-130fp_21,रत्नव्यवसायी रात्रौ कस्य गृहे स्थितः ?,"""Where did the jewel merchant stay at night?  """,
1144,130-stories_99-130fp_22,तत्र रात्रेः तृतीयप्रहरे कः आगच्छत् ?,"""There, who came during the third watch of the night?  """,
1145,130-stories_99-130fp_23,रत्नव्यवसायी दस्युराजं किं दर्शितवान् ?,"""What jewel merchant showed the robber king?  """,
1146,130-stories_99-130fp_24,दस्युराजे निर्गते रत्नव्यवसायी किम् अकरोत् ?,"""When the robber king had departed, what did the gem merchant do?  """,
1147,130-stories_99-130fp_25,धीरस्य स्वभावः कीदृशः भवति ?,"""What is the nature of the wise?  """,
1148,130-stories_50-130fp_16,अपरिग्रहः सुविधाजनकः,"""*Aparigraha* [is] conducive to comfort. (*aparigrahaḥ sukhavardhakaḥ*)  """,
1149,130-stories_50-130fp_17,"यात्रायां भारभूतः स्यात्, कृतोऽतीव परिग्रहः। सुविधाजनकोऽस्त्येव,   यात्रायामपरिग्रहः॥","""On a journey, possessions become a burden; excessive attachment is created. Lack of possessions on a journey is indeed conducive to comfort.  """,
1150,130-stories_50-130fp_18,पुरा वङ्गदेशे नवद्वीपे न्यायशास्त्रस्य एकः महान् पण्डितः सञ्जातः।,"""In ancient times, in the land of Vanga, in Navadvipa, a great scholar of logic (nyāyaśāstra) arose.  """,
1151,130-stories_50-130fp_18,सः परिग्रहतः दूरे तिष्ठति स्म।,"""He remained far from possessions.  """,
1152,130-stories_50-130fp_18,अयाचितवस्तुभिः एव स्वीयं जीवनं यापयति स्म।,"""He maintained his own life by means of things unasked for.  """,
1153,130-stories_50-130fp_18,एकदा कृष्णनगरराजः कृष्णचन्द्रः स्वयं तत्र तं सम्मानयितुं प्राप्तः।,"""Once, the king of Krishnanagar, Kṛṣṇacandra himself, arrived there to honor him.  """,
1154,130-stories_50-130fp_18,तदा सः ग्रन्थस्य कस्याश्चित् पङ्क्त्याः तत्वं चिन्तयितुं ध्यानावस्थितः आसीत्।,"""Then, he was in a meditative state, contemplating the essence of a certain line of the text.  """,
1155,130-stories_50-130fp_18,राजा तं प्रणम्य आत्मीयम् अभावं कथयितुं प्रार्थितवान्।,"""Having bowed to him, the king requested [him] to relate his own misfortune.  """,
1156,130-stories_50-130fp_18,"नैयायिकः तु 'अभावः चतुर्विधः - प्रागभावः, प्रध्वंसाभावः, अत्यन्ताभावः, अन्योन्याभावः च'","""However, the Naiyāyikas [logicians] say that \""non-existence is of four kinds: prior non-existence (*prāgabhāvaḥ*), destructional non-existence (*pradhvaṃsābhāvaḥ*), absolute non-existence (*atyantābhāvaḥ*), and mutual non-existence (*anyonābhāvaḥ*).\""  """,
1157,130-stories_50-130fp_18,"इति निर्दिश्य राजानम् अपृच्छत् - ""भोः! कथ्यताम् एषु कतमम् अभावं जिज्ञासते भवान्? अहं तु कम् अपि अभावं न अनुभवामि। इमे आश्रमस्थाः वृक्षाः मम सर्वाः आवश्यकताः पूरयन्ति। पुनश्च अन्तिमे आयुषि वर्तमानस्य मे महायात्रावसरे सांसारिकवस्तूनां परिग्रहः भारभूतः एव भवेत्। अतः क्षमां याचे""","""Having spoken thus, he asked the king: \""O King, tell me, which of these deficiencies are you inquiring about? I, however, do not experience any deficiency. These trees in the hermitage fulfill all my needs. Moreover, at the time of my final years, the acceptance of worldly objects would only be a burden to me. Therefore, I ask for forgiveness.\""  """,
1158,130-stories_50-130fp_18,इति उक्त्वा पङ्क्तिचिन्तने तत्परः अभवत् इति।,"""Having said this, he became intent on pondering the arrangement.  """,
1159,130-stories_50-130fp_21,न्यायशास्त्रस्य महापण्डितस्य स्वभावः कीदृशः आसीत्?,"""What was the nature of the great scholar of logic?  """,
1160,130-stories_50-130fp_22,तं पण्डितं सम्मानितं कर्तुं कः तस्य समीपे गतवान्?,"""Who went to him to honor that wise man?  """,
1161,130-stories_50-130fp_23,अभावं कथयितुं प्रार्थितः किम् उत्तरम् अददात्?,"""Having been asked to describe non-existence (abhāva), what answer did he give?  """,
1162,130-stories_50-130fp_24,सम्मानकर्तरि तस्य कः प्रभावः अभवत्?,"""What influence did he have on the one showing respect?  """,
1163,130-stories_50-130fp_25,परिग्रहे कः दोषः? अपरिग्रहे च कः लाभः?,"""What is the fault in grasping (parigrahe)? And what is the benefit in not grasping (aparigrahe)?  """,
1164,130-stories_44-130fp_16,विपत्तौ सहायकाः दुर्लभाः,"""Helpers in adversity are rare.  """,
1165,130-stories_44-130fp_17,"निष्ठुराः कर्कशाः क्रूराः, कठोराः सुलभाः सदा। दुर्लभाः किन्तु सन्त्येव, विपत्काले सहायकाः॥","""They are harsh, rough, cruel, and stern, and always easily available. But those who help in times of distress are rare, though they certainly exist.  """,
1166,130-stories_44-130fp_18,"प्रस्थानोद्यतं वसयानम् आरोहन्तीं व्याकुलाम् एकां युवतिं कण्डकतरः कर्कशस्वरेण अपृच्छत्- ""किं त्रिकटः गृहीतः""","""A Kaṇḍakatara, in a harsh voice, asked a distraught young woman who was about to depart and was climbing into a carriage: \""Has the *trikaṭa* been taken?\""  """,
1167,130-stories_44-130fp_18,"""नहि बन्धो! अस्मिन् सम्मर्दे ग्रहीतुं न अशक्नुवम्, इदानीम् अत्र दीयताम्""","""No, friend! I was not able to take it in this crowd, let it be given here now.  """,
